Location Properties,,,,,,,,,,,,,,
5/23/2025 16:01:54,-0.24176998,17.391485,2.0102444,5.7937713,7.3421383,80.82668,4.88E-05,0,0.012201554,56.689415,314.25064,43.07424783,-76.09737251,
5/23/2025 16:01:56,-0.24183868,17.391909,2.009288,5.793118,7.3423166,80.82936,2.36E-05,0,0.011870842,56.726593,314.36536,43.07424783,-76.09737251,
5/23/2025 16:01:58,-0.24190736,17.392334,2.008332,5.7924647,7.342495,80.83205,0,0,0.01154013,56.76377,314.4801,43.07424783,-76.09737251,
5/23/2025 16:02:00,-0.22756192,17.394396,2.032049,5.7722015,7.3554974,80.97856,0.001445131,0.07747211,0.018607255,57.914974,316.877,43.07424783,-76.09737251,
5/23/2025 16:02:02,-0.22701004,17.394627,2.032661,5.7712197,7.3560033,80.98451,0.001497267,0.08049273,0.018741742,57.970776,317.0014,43.07424783,-76.09737251,
5/23/2025 16:02:04,-0.22645815,17.394855,2.0332727,5.770238,7.3565087,80.99046,0.001549402,0.08351335,0.018876227,58.02658,317.1258,43.07424783,-76.09737251,
5/23/2025 16:02:06,-0.22590627,17.395086,2.0338848,5.769256,7.357014,80.996414,0.001601538,0.08653396,0.019010711,58.082386,317.25015,43.07424784,-76.09737249,
5/23/2025 16:02:08,-0.23724721,17.402502,2.0240254,5.7786455,7.3656034,81.10351,0.000184102,0.009934401,0.019795623,57.550613,317.70874,43.07424784,-76.09737249,
5/23/2025 16:02:10,-0.23746637,17.402834,2.0240116,5.7786846,7.36616,81.11019,0.000150915,0.008143562,0.019940201,57.54846,317.767,43.07424784,-76.09737249,
5/23/2025 16:02:12,-0.23768552,17.403166,2.023998,5.7787237,7.3667164,81.116875,0.000117727,0.006352723,0.02008478,57.546303,317.82526,43.07424784,-76.09737249,
5/23/2025 16:02:14,-0.23790465,17.403498,2.0239842,5.778763,7.367273,81.12356,8.45E-05,0.004561884,0.02022936,57.544147,317.88348,43.07424784,-76.09737249,
5/23/2025 16:02:16,-0.23266037,17.406246,2.0245898,5.7739773,7.386789,81.343155,0.000495425,0.07402875,0.014400827,57.816475,319.39954,43.07424784,-76.09737249,
5/23/2025 16:02:18,-0.23263885,17.40648,2.0244505,5.773938,7.387712,81.35372,0.00048828,0.07552612,0.014182022,57.818733,319.46832,43.07424785,-76.09737248,
5/23/2025 16:02:20,-0.23261733,17.406715,2.0243113,5.7738996,7.3886356,81.36429,0.000481136,0.077023484,0.013963217,57.82099,319.5371,43.07424785,-76.09737248,
5/23/2025 16:02:22,-0.2325958,17.406952,2.024172,5.7738605,7.389559,81.374855,0.000473991,0.07852084,0.013744413,57.823246,319.60593,43.07424785,-76.09737248,
5/23/2025 16:02:24,-0.2342331,17.415756,2.047048,5.751348,7.3943186,81.44214,0.00034236,0.008981473,0.020954968,59.10364,321.67654,43.07424786,-76.09737246,
5/23/2025 16:02:26,-0.23421526,17.416166,2.0479996,5.7503433,7.3948393,81.44856,0.000343523,0.007252993,0.0211571,59.160793,321.78708,43.07424786,-76.09737246,
5/23/2025 16:02:28,-0.23419742,17.416576,2.048951,5.7493386,7.3953595,81.45499,0.000344685,0.005524513,0.021359233,59.21795,321.8976,43.07424786,-76.09737246,
5/23/2025 16:02:30,-0.23417959,17.416985,2.0499024,5.7483335,7.3958797,81.46141,0.000345847,0.003796033,0.021561366,59.275105,322.00815,43.07424786,-76.09737246,
5/23/2025 16:02:32,-0.22740443,17.419615,2.0217228,5.759066,7.4097223,81.61838,0.000674241,0.07917404,0.018345658,58.66607,322.2971,43.07424786,-76.09737246,
5/23/2025 16:02:34,-0.22716156,17.419876,2.0209856,5.759106,7.410366,81.625916,0.000684967,0.08098927,0.018341608,58.66384,322.34515,43.07424786,-76.09737246,
5/23/2025 16:02:36,-0.2269187,17.420137,2.0202487,5.759146,7.4110103,81.63345,0.000695692,0.08280449,0.018337559,58.661613,322.3932,43.07424787,-76.09737245,
5/23/2025 16:02:38,-0.22667582,17.420399,2.0195115,5.7591863,7.4116545,81.64099,0.000706417,0.08461972,0.01833351,58.659386,322.44122,43.07424787,-76.09737245,
5/23/2025 16:02:40,-0.23301885,17.426619,2.0314584,5.748419,7.4220405,81.765915,9.75E-05,0.010497057,0.020748787,59.272236,323.59204,43.07424787,-76.09737245,
5/23/2025 16:02:42,-0.23316187,17.426918,2.0314803,5.748152,7.422697,81.77366,7.84E-05,0.008740437,0.020795044,59.28745,323.6446,43.07424787,-76.09737245,
5/23/2025 16:02:44,-0.23330489,17.427217,2.0315022,5.747885,7.4233537,81.781395,5.93E-05,0.006983817,0.020841299,59.302658,323.69714,43.07424787,-76.09737245,
5/23/2025 16:02:46,-0.23344792,17.427517,2.0315242,5.7476187,7.4240108,81.78914,4.02E-05,0.005227197,0.020887556,59.317867,323.7497,43.07424787,-76.09737245,
5/23/2025 16:02:48,-0.23573504,17.428204,2.0237315,5.739629,7.426382,81.81646,0.000515703,0.0035629,0.019627243,59.771828,325.00092,43.07424788,-76.09737244,
5/23/2025 16:02:50,-0.23593323,17.428339,2.0236201,5.7391224,7.426654,81.81968,0.000524657,0.002245469,0.01961822,59.800606,325.07108,43.07424788,-76.09737244,
5/23/2025 16:02:52,-0.23613141,17.428473,2.0235088,5.7386165,7.426925,81.8229,0.000533612,0.000928037,0.019609196,59.82938,325.14124,43.07424788,-76.09737244,
5/23/2025 16:02:54,-0.2363296,17.428606,2.0233974,5.73811,7.427197,81.826126,0.000542567,0,0.019600172,59.858154,325.21136,43.07424788,-76.09737243,
5/23/2025 16:02:56,-0.2365278,17.42874,2.023286,5.737604,7.427469,81.829346,0.000551521,0,0.019591149,59.88693,325.28152,43.07424788,-76.09737243,
5/23/2025 16:02:58,-0.2267986,17.439054,2.0157578,5.7371745,7.4297237,81.87172,5.81E-05,0.058756847,0.012707844,59.91346,326.07715,43.07424788,-76.09737243,
5/23/2025 16:03:00,-0.22645898,17.439476,2.015331,5.7370133,7.429862,81.873955,4.66E-05,0.061066564,0.012416602,59.922695,326.13092,43.07424788,-76.09737243,
5/23/2025 16:03:02,-0.22611938,17.439898,2.0149043,5.736852,7.43,81.8762,3.51E-05,0.06337628,0.01212536,59.931934,326.18466,43.07424788,-76.09737243,
5/23/2025 16:03:04,-0.22577979,17.44032,2.0144777,5.7366915,7.430138,81.87843,2.36E-05,0.065685995,0.011834118,59.94117,326.2384,43.07424788,-76.09737243,
5/23/2025 16:03:06,-0.22914977,17.442062,2.027558,5.7337155,7.4442253,82.036606,1.58E-05,0.006977076,0.024705758,60.110554,327.17252,43.07424789,-76.09737243,
5/23/2025 16:03:08,-0.22912124,17.442308,2.0279431,5.7335806,7.4448233,82.04362,7.29E-06,0.005665744,0.02509509,60.118267,327.2242,43.07424789,-76.09737243,
5/23/2025 16:03:10,-0.2290927,17.442556,2.028328,5.7334456,7.4454217,82.05063,0,0.004354413,0.025484422,60.125977,327.27594,43.07424789,-76.09737243,
5/23/2025 16:03:12,-0.22906417,17.442802,2.0287127,5.7333107,7.44602,82.05764,0,0.003043081,0.025873756,60.13369,327.32764,43.07424789,-76.09737243,
5/23/2025 16:03:14,-0.22973256,17.449177,2.0244443,5.735028,7.455093,82.16852,0.001942486,0.038243275,0.017031029,60.037495,328.0093,43.07424789,-76.09737243,
5/23/2025 16:03:16,-0.22980872,17.449469,2.0244858,5.7350426,7.4556947,82.17565,0.002019922,0.038706295,0.016889244,60.036694,328.0533,43.07424789,-76.09737243,
5/23/2025 16:03:18,-0.2298849,17.449762,2.0245273,5.735058,7.4562964,82.18278,0.002097357,0.03916932,0.016747462,60.035892,328.09732,43.07424789,-76.09737242,
5/23/2025 16:03:20,-0.22996107,17.450054,2.0245688,5.735073,7.456898,82.18991,0.002174793,0.03963234,0.016605677,60.03509,328.14133,43.07424789,-76.09737242,
5/23/2025 16:03:22,-0.22862603,17.452065,2.028702,5.7298274,7.4653096,82.28612,0.000236729,0.004430539,0.022319851,60.33348,328.94727,43.07424789,-76.09737242,
5/23/2025 16:03:24,-0.22858386,17.452257,2.0287993,5.7296467,7.46581,82.29197,0.000193329,0.003618279,0.022401165,60.343796,328.9919,43.0742479,-76.09737242,
5/23/2025 16:03:26,-0.22854169,17.452452,2.0288966,5.7294655,7.4663105,82.29781,0.000149929,0.002806018,0.022482479,60.35411,329.03656,43.0742479,-76.09737242,
5/23/2025 16:03:28,-0.22849953,17.452646,2.0289938,5.729285,7.466811,82.303665,0.000106529,0.001993757,0.022563793,60.364426,329.08118,43.0742479,-76.09737242,
5/23/2025 16:03:30,-0.2342217,17.460272,2.0567462,5.719219,7.4713197,82.366455,0.001421406,0.001268429,0.024892408,60.93779,330.57715,43.0742479,-76.09737242,
5/23/2025 16:03:32,-0.23442747,17.460613,2.0579174,5.7187314,7.4716525,82.37071,0.001442272,0.000654127,0.025078384,60.965565,330.651,43.0742479,-76.09737242,
5/23/2025 16:03:34,-0.23463324,17.460957,2.0590887,5.7182436,7.471986,82.37497,0.001463138,3.98E-05,0.02526436,60.99334,330.72485,43.0742479,-76.09737242,
5/23/2025 16:03:36,-0.234839,17.461298,2.06026,5.717756,7.4723186,82.37923,0.001484005,0,0.025450336,61.02112,330.79868,43.0742479,-76.09737241,
5/23/2025 16:03:38,-0.22473197,17.463451,2.0463378,5.722125,7.482835,82.49886,0.000174461,0.032334637,0.015966196,60.773373,331.24844,43.0742479,-76.09737241,
5/23/2025 16:03:40,-0.22442725,17.463667,2.046255,5.722126,7.483336,82.50475,0.000144164,0.033616,0.015630366,60.773373,331.2922,43.0742479,-76.09737241,
5/23/2025 16:03:42,-0.22412255,17.463884,2.0461724,5.722127,7.4838367,82.51065,0.000113868,0.03489736,0.015294538,60.773373,331.33597,43.0742479,-76.09737241,
5/23/2025 16:03:44,-0.22381786,17.464102,2.0460896,5.7221274,7.484338,82.51655,8.36E-05,0.036178727,0.01495871,60.773373,331.37973,43.0742479,-76.09737241,
5/23/2025 16:03:46,-0.21995443,17.470827,2.048967,5.720887,7.4879026,82.56736,5.29E-05,0.048024476,0.016592542,60.84525,331.69113,43.0742479,-76.09737241,
5/23/2025 16:03:48,-0.21963327,17.471138,2.048866,5.7209034,7.4882255,82.57146,3.00E-05,0.049038876,0.016503515,60.844383,331.71207,43.0742479,-76.09737241,
5/23/2025 16:03:50,-0.21931212,17.471449,2.0487652,5.72092,7.4885483,82.57555,7.18E-06,0.05005328,0.016414486,60.843517,331.73303,43.0742479,-76.09737241,
5/23/2025 16:03:52,-0.21899095,17.47176,2.0486643,5.7209363,7.488871,82.579636,0,0.05106768,0.016325459,60.842655,331.754,43.0742479,-76.09737241,
5/23/2025 16:03:54,-0.22880758,17.473545,2.0656123,5.720956,7.4958196,82.65934,0.000890013,0.007040094,0.016887547,60.84191,331.72614,43.07424791,-76.0973724,
5/23/2025 16:03:56,-0.22913443,17.473734,2.0663445,5.720935,7.4961643,82.66346,0.000925781,0.00548254,0.016935581,60.843163,331.7308,43.07424791,-76.0973724,
5/23/2025 16:03:58,-0.22946128,17.473923,2.0670764,5.7209134,7.4965086,82.66758,0.000961549,0.003924986,0.016983613,60.84441,331.73547,43.07424791,-76.0973724,
5/23/2025 16:04:00,-0.22978812,17.474112,2.0678086,5.720892,7.496853,82.6717,0.000997317,0.002367433,0.017031645,60.84566,331.74014,43.07424791,-76.0973724,
5/23/2025 16:04:02,-0.2254594,17.47918,2.07771,5.7181478,7.5055103,82.77587,0.000119445,0.04062363,0.011621077,61.002644,331.9668,43.07424791,-76.0973724,
5/23/2025 16:04:04,-0.22544721,17.479416,2.0783925,5.7180376,7.505979,82.78145,9.91E-05,0.041431546,0.011411783,61.00893,331.97565,43.07424791,-76.0973724,
5/23/2025 16:04:06,-0.22543502,17.479652,2.079075,5.717928,7.506448,82.787025,7.88E-05,0.042239465,0.01120249,61.015217,331.98453,43.07424792,-76.09737239,
5/23/2025 16:04:08,-0.22542284,17.47989,2.0797577,5.7178183,7.5069165,82.7926,5.85E-05,0.04304738,0.010993197,61.021507,331.9934,43.07424792,-76.09737239,
